date,no1,no2,no3,no4,no5
2014-06-08 11:00:00,0.183120,1.293325,-1.067613,1.216561,-0.155257
2014-06-08 12:00:00,1.291815,0.700435,1.243139,-0.094623,0.042914
2014-06-08 13:00:00,0.501263,-0.823614,-1.491518,0.098310,1.101129
2014-06-08 14:00:00,-1.819250,-0.284879,1.039802,-0.740593,2.092133
2014-06-08 15:00:00,0.319904,1.145691,-0.518596,0.393355,-1.191193
2014-06-08 16:00:00,-0.559354,0.471404,0.250844,2.100899,0.424752
2014-06-08 17:00:00,1.020059,-0.129629,-1.110174,0.562377,-1.548713
2014-06-08 18:00:00,-1.488014,0.031339,-0.618361,0.846251,0.500662
2014-06-08 19:00:00,0.161544,-1.123279,1.398313,1.667404,0.627872
2014-06-08 20:00:00,-0.153734,0.001215,0.474476,0.407116,-1.567227
2014-06-08 21:00:00,0.941165,0.247128,0.049271,0.595902,0.701221
2014-06-08 22:00:00,0.407974,0.664805,0.351472,-0.629823,-0.275400
2014-06-08 23:00:00,-0.475980,0.839795,-0.999301,-0.045335,1.378031
2014-06-09 00:00:00,0.204737,0.354926,-0.340266,-0.344998,-0.011770
2014-06-09 01:00:00,1.338481,-1.563033,0.272949,-1.086230,0.953966
2014-06-09 02:00:00,0.813316,-0.517591,0.637640,0.795191,0.030249
2014-06-09 03:00:00,-0.599708,-1.737715,-0.018240,0.281209,0.691476
2014-06-09 04:00:00,-0.085279,-1.455292,0.889546,-0.304641,0.099152
2014-06-09 05:00:00,-2.725544,-0.156814,-0.195391,-0.242562,-1.429476
2014-06-09 06:00:00,-0.026447,1.194481,0.405966,-0.154858,-0.701716
2014-06-09 07:00:00,0.013162,-0.062705,0.695974,0.371100,-0.543466
2014-06-09 08:00:00,-1.015381,0.767719,1.456591,-0.266616,0.329028
2014-06-09 09:00:00,-1.680877,-0.554637,0.679536,-0.250312,-1.606749
2014-06-09 10:00:00,0.611996,-0.314730,0.712629,1.047122,0.019344
2014-06-09 11:00:00,-1.292343,1.137988,1.945498,0.512284,1.949920
2014-06-09 12:00:00,-0.321706,0.701246,0.779757,0.945147,0.141171
2014-06-09 13:00:00,0.681241,2.093546,-1.581223,0.095067,0.275085
2014-06-09 14:00:00,0.040110,0.651367,-0.142386,-0.009390,2.249146
2014-06-09 15:00:00,0.456598,0.778219,-0.888007,0.720714,1.717476
2014-06-09 16:00:00,-0.616698,-0.177597,1.454074,1.857313,0.453555
2014-06-09 17:00:00,0.201575,0.103896,-0.061178,-0.904900,0.765009
2014-06-09 18:00:00,-1.111059,-1.213097,0.315623,0.321873,-1.291034
2014-06-09 19:00:00,-0.294746,-1.989691,0.600777,0.279511,0.364296
2014-06-09 20:00:00,1.264857,-0.473411,-0.076656,0.041300,2.044712
2014-06-09 21:00:00,0.637084,1.410496,1.271570,-0.384957,-0.763750
2014-06-09 22:00:00,1.827494,0.135326,1.613941,1.143274,1.045757
2014-06-09 23:00:00,-1.595308,1.273054,0.519944,-0.819512,0.700056
2014-06-10 00:00:00,-1.065219,-0.046174,-1.550646,-0.493274,0.002144
2014-06-10 01:00:00,-0.472729,0.191953,-0.523461,-1.492086,0.462149
2014-06-10 02:00:00,0.333079,-0.250057,2.274828,-1.788227,2.438761
2014-06-10 03:00:00,-0.956357,-0.762978,0.016896,-1.724901,-1.012809
2014-06-10 04:00:00,-0.812863,-0.471915,-0.450062,0.189249,1.531914
2014-06-10 05:00:00,-0.534392,2.111876,-0.027333,-0.389561,-0.666237
2014-06-10 06:00:00,-0.305626,-0.862320,2.520851,1.818308,-0.581649
2014-06-10 07:00:00,0.465928,-0.503414,-1.057144,-0.896905,0.184662
2014-06-10 08:00:00,0.177198,0.122802,0.724320,0.358883,1.689038
2014-06-10 09:00:00,-0.953476,-0.027641,0.094561,0.789175,-0.653595
2014-06-10 10:00:00,-0.622143,0.883067,0.524453,-1.024308,-1.158332
2014-06-10 11:00:00,-0.791477,-0.742792,0.304546,-0.457254,-1.757929
2014-06-10 12:00:00,1.540922,0.994375,0.128337,0.104376,-2.152175
2014-06-10 13:00:00,-0.245326,-1.053780,-0.175471,-0.752827,1.146083
2014-06-10 14:00:00,-1.240826,0.089380,0.291579,1.051280,-0.849644
2014-06-10 15:00:00,-1.432434,1.030581,-0.268798,0.956880,0.198996
2014-06-10 16:00:00,1.534997,2.139060,-0.808424,0.036309,0.083990
2014-06-10 17:00:00,-0.064113,-1.334695,-0.579469,1.383657,-0.472213
2014-06-10 18:00:00,-0.109078,1.482759,-0.549145,-0.249963,-1.028697
2014-06-10 19:00:00,0.162802,-1.799788,-1.165086,-0.339263,-0.400401
2014-06-10 20:00:00,-1.358480,-0.800763,-0.649458,-1.105506,-1.150545
2014-06-10 21:00:00,-3.525123,-0.321701,-0.843263,-0.952479,0.250965
2014-06-10 22:00:00,0.329683,-1.653151,-0.512418,0.222060,1.244743
2014-06-10 23:00:00,0.000385,0.344540,0.726610,0.170051,0.461897
2014-06-11 00:00:00,-0.102628,1.431603,-1.602183,0.924918,-0.560936
2014-06-11 01:00:00,-0.510814,-0.549942,-1.295873,0.826270,0.634617
2014-06-11 02:00:00,-0.799322,-0.502646,0.645430,-1.481418,-1.884962
2014-06-11 03:00:00,-0.535149,1.437626,1.219615,-0.900441,1.290077
2014-06-11 04:00:00,0.374897,-0.684325,0.877964,1.162737,-0.518896
2014-06-11 05:00:00,-0.163733,-1.240145,-1.035372,0.063393,0.696732
2014-06-11 06:00:00,0.477720,1.987922,-0.789386,0.686493,-0.986728
2014-06-11 07:00:00,-0.542775,0.746435,0.129461,-0.009876,-1.425434
2014-06-11 08:00:00,0.489695,0.246141,0.252439,-0.013091,0.569236
2014-06-11 09:00:00,0.449631,-0.655315,1.276505,-0.522752,0.827644
2014-06-11 10:00:00,-1.167546,1.083902,0.259681,0.088897,0.263290
2014-06-11 11:00:00,0.725898,0.914654,-1.075145,0.470537,-1.117939
2014-06-11 12:00:00,1.246845,-1.186142,-0.548582,0.785182,-0.155123
2014-06-11 13:00:00,0.598558,-0.840737,-0.333418,-0.273019,0.720360
2014-06-11 14:00:00,-0.130829,0.306206,0.816836,0.562117,-0.453308
2014-06-11 15:00:00,-0.832439,0.637528,0.928431,0.670215,0.291010
2014-06-11 16:00:00,-0.488781,-1.037385,1.337849,-0.327330,0.726676
2014-06-11 17:00:00,1.268864,0.177946,-1.259282,1.139830,0.140229
2014-06-11 18:00:00,0.549005,1.215868,-0.036504,0.028404,1.280685
2014-06-11 19:00:00,-0.835578,-0.068718,0.137099,-0.335988,-0.790795
2014-06-11 20:00:00,-0.037431,1.079960,-0.655791,1.987658,-0.654941
2014-06-11 21:00:00,1.047390,1.581389,-2.075752,0.748857,0.642836
2014-06-11 22:00:00,1.342410,1.499136,-1.233678,-0.241164,0.106691
2014-06-11 23:00:00,-0.427568,-0.936196,1.160999,-1.001363,0.842349
2014-06-12 00:00:00,0.273756,0.394008,0.461227,0.517265,1.119956
2014-06-12 01:00:00,0.040450,1.004483,-1.707844,2.698942,1.113353
2014-06-12 02:00:00,1.261825,-1.458906,0.085232,-1.117187,1.655954
2014-06-12 03:00:00,2.413947,1.556676,-1.174208,-0.290786,-0.003496
2014-06-12 04:00:00,-0.024935,0.302794,-0.130350,0.030603,1.807205
2014-06-12 05:00:00,-0.286880,0.363101,-0.885841,-0.620223,-0.259172
2014-06-12 06:00:00,0.383207,-0.839370,0.352572,0.384775,-0.581892
2014-06-12 07:00:00,-0.162791,0.275013,2.170572,1.578415,0.385183
2014-06-12 08:00:00,1.016870,-0.036931,-1.341675,0.457208,-0.836659
2014-06-12 09:00:00,-0.414739,0.104314,-0.604785,-0.397228,0.321818
2014-06-12 10:00:00,-0.289378,-0.209968,0.299228,0.289073,-0.963119
2014-06-12 11:00:00,-0.284553,2.432533,-0.031011,1.019604,-0.624630
2014-06-12 12:00:00,-0.602885,-0.262377,2.133419,-1.082753,0.493216
2014-06-12 13:00:00,2.039479,0.240537,-0.611289,-2.603717,-1.134014
2014-06-12 14:00:00,-0.742177,-1.311226,0.568830,0.347015,-1.252528
2014-06-12 15:00:00,-1.068952,-1.205019,-0.759784,0.538651,-0.286650
2014-06-12 16:00:00,2.049669,-0.230078,1.082454,-0.350290,0.310081
2014-06-12 17:00:00,-1.779190,-0.227460,0.414992,0.699283,0.264757
2014-06-12 18:00:00,0.742375,-1.667577,-0.397874,-0.626606,0.642844
2014-06-12 19:00:00,0.457073,0.042757,0.608725,-0.681480,0.878080
2014-06-12 20:00:00,1.949321,0.039528,0.880952,0.764708,1.678992
2014-06-12 21:00:00,-1.288153,-0.495040,0.624381,0.682171,0.871835
2014-06-12 22:00:00,-1.228115,-0.016716,-0.377428,-2.310645,-1.492598
2014-06-12 23:00:00,-1.067752,-0.440050,-1.774084,0.182974,-1.347777
2014-06-13 00:00:00,-0.165602,-0.546119,0.955254,1.471250,1.357662
2014-06-13 01:00:00,-0.135032,-0.012676,-1.011473,1.049784,-1.201659
2014-06-13 02:00:00,-1.187145,-0.033254,-1.260518,0.522782,-1.086874
2014-06-13 03:00:00,-0.389705,1.481140,-0.316010,-0.367416,0.665368
2014-06-13 04:00:00,0.303025,-0.752590,-0.032215,2.490573,-0.477564
2014-06-13 05:00:00,1.099017,1.227203,0.800218,0.180765,0.319252
2014-06-13 06:00:00,-0.527946,-0.278886,1.347643,0.675518,2.713584
2014-06-13 07:00:00,0.907163,-1.340674,-0.728139,0.433549,-0.688549
2014-06-13 08:00:00,-0.129766,0.882486,-0.564162,1.403351,-0.847911
2014-06-13 09:00:00,1.235019,-1.283786,-1.257910,0.741635,-0.992254
2014-06-13 10:00:00,-0.418391,-1.863104,0.604482,-2.094036,-1.804880
2014-06-13 11:00:00,0.285240,0.482459,-0.176233,-1.359049,-1.324842
2014-06-13 12:00:00,0.852297,-1.290935,-0.583679,1.047409,0.632984
2014-06-13 13:00:00,-0.065382,0.420432,-0.853872,1.528908,0.517470
2014-06-13 14:00:00,-0.131980,3.252402,-0.871246,0.599754,0.317698
2014-06-13 15:00:00,1.232421,-0.093321,2.076989,0.369277,-0.091337
2014-06-13 16:00:00,0.331404,1.200353,0.236611,0.792147,1.408470
2014-06-13 17:00:00,-0.208459,-1.235261,-2.114777,1.503009,-1.421384
2014-06-13 18:00:00,1.917782,-0.729739,0.513419,1.044040,1.148195
2014-06-13 19:00:00,0.949364,-0.082741,-1.136796,-0.284727,-0.440357
2014-06-13 20:00:00,1.562553,-1.460765,-1.441506,-0.869306,1.131630
2014-06-13 21:00:00,0.828151,1.166770,1.179647,0.984723,0.751064
2014-06-13 22:00:00,0.582080,0.651299,-2.180104,-1.014215,-2.033973
2014-06-13 23:00:00,-0.527452,-1.064267,0.988324,-1.023832,0.384694
2014-06-14 00:00:00,0.531464,-0.611781,-0.256021,-0.421818,-2.220912
2014-06-14 01:00:00,-1.224716,-0.589308,-0.463091,-0.230014,-1.546634
2014-06-14 02:00:00,0.317801,1.146955,0.091534,1.037597,-0.225637
2014-06-14 03:00:00,0.310556,-0.989998,-0.691824,1.202091,1.289468
2014-06-14 04:00:00,0.801410,2.034484,1.800473,-1.556056,-0.151105
2014-06-14 05:00:00,0.350902,0.256654,0.043711,-0.293761,-2.629088
2014-06-14 06:00:00,0.284681,-0.735321,-0.186409,0.114987,-0.514687
2014-06-14 07:00:00,0.127774,1.041789,0.593644,0.713815,1.133678
2014-06-14 08:00:00,-0.576195,-0.522008,-2.051225,-0.965191,-0.480792
2014-06-14 09:00:00,1.614505,0.773456,0.159798,0.613155,-0.078605
2014-06-14 10:00:00,0.396368,0.625010,-0.482870,1.714656,1.198571
2014-06-14 11:00:00,0.529893,-0.243862,-1.055951,0.113144,0.728338
2014-06-14 12:00:00,0.356313,-0.179770,0.936642,0.705339,1.983472
2014-06-14 13:00:00,0.509738,0.216827,2.235318,0.622238,-0.069739
2014-06-14 14:00:00,1.611250,-2.146430,0.732745,-0.177380,-1.126768
2014-06-14 15:00:00,-0.310763,-1.236260,0.059326,-0.141238,0.534239
2014-06-14 16:00:00,-1.310076,0.043543,0.135540,0.665677,0.020072
2014-06-14 17:00:00,1.492811,-0.001282,-1.299578,-0.592237,-1.017812
2014-06-14 18:00:00,0.581601,0.896755,-0.294131,-1.043083,0.689192
2014-06-14 19:00:00,-1.557528,-0.652468,1.178026,-0.130635,-0.462233
2014-06-14 20:00:00,1.192955,0.435787,-0.517605,-0.895397,-0.458503
2014-06-14 21:00:00,1.650761,0.348043,0.003659,1.056391,-1.806985
2014-06-14 22:00:00,-0.269090,-1.189144,0.125408,0.469526,-0.760525
2014-06-14 23:00:00,-0.023520,0.629974,0.028800,1.780807,-1.480967
2014-06-15 00:00:00,0.436242,0.204206,-0.697982,1.542270,0.111614
2014-06-15 01:00:00,0.467999,-0.341580,-1.042269,-0.432296,-0.470606
2014-06-15 02:00:00,-0.813717,-0.981716,1.861396,0.046741,0.033760
2014-06-15 03:00:00,-1.194118,0.679608,0.838404,0.154317,0.221911
2014-06-15 04:00:00,0.690010,0.226778,0.179515,-0.474609,2.224677
2014-06-15 05:00:00,0.186161,-1.187171,0.241389,-0.645749,0.277281
2014-06-15 06:00:00,1.404505,0.062446,2.174411,-1.022131,0.490626
2014-06-15 07:00:00,1.006304,0.950369,2.035831,0.480749,-1.904333
2014-06-15 08:00:00,-0.238058,1.705298,0.295896,-0.102454,-0.231145
2014-06-15 09:00:00,0.509433,0.480687,1.165908,1.066934,0.816556
2014-06-15 10:00:00,1.712050,0.438728,-1.021933,-0.327191,0.741694
2014-06-15 11:00:00,0.173777,-0.032790,-1.176284,-1.074303,0.006261
2014-06-15 12:00:00,0.499006,0.667917,-0.080633,0.854369,0.519866
2014-06-15 13:00:00,0.043094,1.400045,-0.409731,0.330161,0.816713
2014-06-15 14:00:00,-0.740570,-0.617286,-1.491679,0.090147,0.554563
2014-06-15 15:00:00,0.620018,1.530860,-1.243505,1.332069,-0.842029
2014-06-15 16:00:00,-1.014117,-0.002471,0.888588,0.605184,1.569991
2014-06-15 17:00:00,0.521676,-0.967255,-0.291094,-0.477635,1.767364
2014-06-15 18:00:00,-0.379399,0.408684,-1.260394,-1.088453,-0.444374
2014-06-15 19:00:00,1.647716,1.084167,0.828977,-0.535455,-1.688123
2014-06-15 20:00:00,0.195363,0.369521,0.999168,1.894333,0.695239
2014-06-15 21:00:00,0.826412,-1.683721,-0.314837,-0.385395,0.668151
2014-06-15 22:00:00,-1.167240,-1.990110,1.664291,-1.217974,-0.245690
2014-06-15 23:00:00,-0.020104,-0.431117,-0.218677,1.456911,-1.523619
2014-06-16 00:00:00,-0.179281,0.682158,-0.313271,-0.344643,0.297334
2014-06-16 01:00:00,-0.716676,-0.884921,-0.079324,0.142791,-0.297145
2014-06-16 02:00:00,-0.019572,-0.365571,-0.084610,0.621543,0.006337
2014-06-16 03:00:00,0.104509,-0.164108,0.357445,-1.414466,-0.014052
2014-06-16 04:00:00,-0.524313,1.419599,-0.157874,-0.871013,0.739650
2014-06-16 05:00:00,1.567407,-2.388911,-0.300666,-1.247093,-0.665732
2014-06-16 06:00:00,-0.566326,-1.673367,1.238976,0.697877,0.633133
2014-06-16 07:00:00,-1.048504,-0.202292,0.345623,-1.485370,0.688704
2014-06-16 08:00:00,-1.893544,-0.225943,0.893366,1.303933,-0.052110
2014-06-16 09:00:00,-0.037331,-0.871207,-0.366184,0.139133,0.583680
2014-06-16 10:00:00,0.939487,0.015100,-1.266882,-0.601726,-0.676838
2014-06-16 11:00:00,-1.040041,-0.868445,1.340625,-2.096443,0.055192
2014-06-16 12:00:00,0.637494,-0.409212,-0.766452,-1.152882,-0.896838
2014-06-16 13:00:00,-0.655678,-1.150844,-1.516894,-1.002984,0.226898
2014-06-16 14:00:00,-1.584411,-0.103222,0.201183,0.659952,0.611279
2014-06-16 15:00:00,0.992725,-0.622517,-0.292268,-0.460800,0.731453
2014-06-16 16:00:00,0.642381,-0.290439,0.373756,-0.947565,-0.990930
2014-06-16 17:00:00,0.068455,-2.193059,0.074045,-1.499454,1.002628
2014-06-16 18:00:00,0.519611,0.102149,0.851523,1.410778,-0.619437
2014-06-16 19:00:00,2.506926,-0.154204,-1.286108,-0.284690,1.155415
2014-06-16 20:00:00,-1.644801,-0.867643,2.025554,-0.935926,-0.290732
2014-06-16 21:00:00,0.475109,-0.526127,-2.532622,-1.495765,-0.122597
2014-06-16 22:00:00,-0.800740,0.223378,-0.629351,0.381990,-0.234566
2014-06-16 23:00:00,-0.188412,-1.437275,1.458137,0.866523,0.908129
2014-06-17 00:00:00,-0.608189,-0.633737,-1.390061,-1.693770,0.609971
2014-06-17 01:00:00,-0.113896,-0.041448,-0.019550,0.957387,0.463387
2014-06-17 02:00:00,-0.173421,0.871433,-1.078411,1.721212,-0.623645
2014-06-17 03:00:00,0.626464,0.518148,1.801772,-1.133855,0.522808
2014-06-17 04:00:00,1.558697,0.221015,-1.958504,-0.860681,0.432269
2014-06-17 05:00:00,-0.657262,1.459443,-0.261606,0.992611,-0.040612
2014-06-17 06:00:00,1.521649,1.089256,-0.894044,-0.324804,1.332827
2014-06-17 07:00:00,-0.526984,0.910774,0.814147,-2.546552,0.265372
2014-06-17 08:00:00,0.200874,1.144340,-1.115055,0.088159,1.054851
2014-06-17 09:00:00,-0.996273,0.359890,0.731004,-0.578232,-2.576288
2014-06-17 10:00:00,0.043936,-0.432817,-0.177200,0.199866,0.938405
2014-06-17 11:00:00,1.597382,-0.269097,-0.958399,0.487000,1.313696
2014-06-17 12:00:00,0.188488,-0.794041,0.556430,-0.142178,1.120845
2014-06-17 13:00:00,-0.322452,-0.632179,-0.520740,-2.237404,-0.852297
2014-06-17 14:00:00,1.231169,1.091989,-1.614552,-1.547475,0.026118
2014-06-17 15:00:00,1.047103,-0.206319,-1.290712,1.859728,-1.350023
2014-06-17 16:00:00,-1.324232,-0.318081,-0.541742,-1.554451,0.219507
2014-06-17 17:00:00,0.930204,-1.294074,1.048286,1.219652,0.405576
2014-06-17 18:00:00,0.751918,1.568118,0.594512,1.004913,-0.232804
2014-06-17 19:00:00,0.819910,-0.090726,-0.175109,1.251958,-0.912024
2014-06-17 20:00:00,-0.972188,0.784354,0.488911,-1.177413,0.624998
2014-06-17 21:00:00,-1.560099,0.329392,-0.282080,1.417520,0.313478
2014-06-17 22:00:00,1.291579,1.367941,0.412248,-0.701825,1.951784
2014-06-17 23:00:00,-0.307937,0.213290,0.108656,-0.145785,0.259714
2014-06-18 00:00:00,-1.050941,-0.786897,1.118803,0.592428,-0.083446
2014-06-18 01:00:00,1.985307,1.042222,1.935786,1.071356,0.133210
2014-06-18 02:00:00,-1.226954,-0.483048,0.864305,2.080205,-0.750554
2014-06-18 03:00:00,-1.474544,-0.073069,0.633169,1.292916,-1.284604
2014-06-18 04:00:00,0.643164,0.124436,-1.326540,0.749350,-0.798200
2014-06-18 05:00:00,0.929320,-0.800682,-0.871485,1.607506,0.431954
2014-06-18 06:00:00,-0.607086,-0.006552,0.178393,1.181059,1.326910
2014-06-18 07:00:00,0.533959,-1.417018,-0.433397,-0.044020,-0.804816
2014-06-18 08:00:00,-0.172579,0.015618,0.520660,-0.439898,0.213716
2014-06-18 09:00:00,-0.748373,-0.681655,0.193947,0.068149,0.634666
2014-06-18 10:00:00,1.109907,0.884769,0.026135,0.593560,1.013524
2014-06-18 11:00:00,0.718136,-0.991416,0.962731,0.856102,1.013198
2014-06-18 12:00:00,0.683141,-0.544269,0.519574,0.502309,2.189350
2014-06-18 13:00:00,-0.178574,0.461203,-0.002383,-1.455989,-0.460677
2014-06-18 14:00:00,-0.103759,-0.344960,1.704099,-1.339717,0.429963
2014-06-18 15:00:00,-0.073057,-0.268743,-0.905947,0.919089,1.177950
2014-06-18 16:00:00,-0.136879,0.492821,0.746280,-2.527626,-0.099913
2014-06-18 17:00:00,0.113478,0.258218,0.827686,-0.229186,-1.209463
2014-06-18 18:00:00,1.319845,2.341785,0.823387,-0.081111,-2.209822
2014-06-18 19:00:00,1.395561,0.880264,-2.055427,-0.993331,0.388821
2014-06-18 20:00:00,-0.537910,0.672128,-0.760948,0.629970,-1.277424
2014-06-18 21:00:00,-0.745953,-0.204011,-1.882664,0.377322,-1.808227
2014-06-18 22:00:00,0.104187,-0.246644,1.753795,-1.365586,0.565943
2014-06-18 23:00:00,-0.159475,-1.426397,-0.355831,1.618461,-0.126163
2014-06-19 00:00:00,-0.580400,-0.997224,-1.939696,0.882391,0.145713
2014-06-19 01:00:00,-0.754995,-2.551012,-1.138847,0.149315,0.271325
2014-06-19 02:00:00,-0.230335,-1.329588,0.706418,-0.068519,-0.109102
2014-06-19 03:00:00,-2.703604,-0.884403,0.031643,-0.513524,0.077279
2014-06-19 04:00:00,0.721340,1.365392,0.432858,0.135339,1.009196
2014-06-19 05:00:00,1.042251,-2.583573,-0.044320,0.930888,0.685432
2014-06-19 06:00:00,0.025659,2.396599,-1.189152,-1.013519,0.440739
2014-06-19 07:00:00,-0.944604,-1.621728,-1.541836,-1.363989,0.072889
2014-06-19 08:00:00,1.769270,0.888917,0.939087,1.492958,0.178724
2014-06-19 09:00:00,0.378415,0.675971,0.017784,1.549184,-0.017446
2014-06-19 10:00:00,0.802212,1.918614,0.009330,0.432276,1.958392
2014-06-19 11:00:00,0.882571,0.156021,0.768662,0.201465,0.046869
2014-06-19 12:00:00,1.817424,2.980034,-0.317674,-0.945995,0.981187
2014-06-19 13:00:00,0.833032,-0.263275,-0.139318,-0.736678,-0.294974
2014-06-19 14:00:00,-0.080124,-0.448779,0.517839,1.524019,-0.518648
2014-06-19 15:00:00,1.891143,0.231407,0.739179,-0.664788,-0.397819
2014-06-19 16:00:00,-0.438019,0.765309,-1.001027,-1.961404,-0.731793
2014-06-19 17:00:00,0.905315,-0.100483,0.711686,-0.229055,-1.809273
2014-06-19 18:00:00,0.162576,-0.035971,-1.835256,0.838548,-1.195308
2014-06-19 19:00:00,-0.223673,-0.272227,-0.779847,-1.095469,-1.074872
2014-06-19 20:00:00,-0.232622,0.173558,-1.346357,-0.289547,0.099956
2014-06-19 21:00:00,-0.773709,0.247490,0.380999,0.980602,0.401340
2014-06-19 22:00:00,-1.237785,0.092714,0.303595,0.292994,-1.123197
2014-06-19 23:00:00,-1.958694,0.113299,-0.965707,-0.173030,-0.570768
2014-06-20 00:00:00,0.726950,0.420314,0.100313,-0.282637,-0.740019
2014-06-20 01:00:00,0.514914,0.370663,0.724490,0.077872,1.604225
2014-06-20 02:00:00,0.150258,0.479988,0.534916,1.506481,-0.968743
2014-06-20 03:00:00,-0.857610,-1.135343,-0.533401,-1.270385,-0.525915
2014-06-20 04:00:00,-0.423319,1.699220,0.609812,-0.573913,-0.867254
2014-06-20 05:00:00,-0.828500,1.452584,0.054681,-0.466167,0.641830
2014-06-20 06:00:00,0.296568,-1.624131,-1.130958,-3.218990,-0.341816
2014-06-20 07:00:00,-1.740114,0.479343,-0.516981,-1.457770,-0.041024
2014-06-20 08:00:00,-2.462084,0.713266,-0.417319,-0.765216,-0.566618
2014-06-20 09:00:00,1.993703,-2.622853,-0.966249,-0.161164,1.509735
2014-06-20 10:00:00,0.069856,0.143987,0.161513,0.022367,0.561248
2014-06-20 11:00:00,-0.346978,-0.600061,-0.974353,0.871412,0.594332
2014-06-20 12:00:00,0.753092,0.165413,1.153416,0.722154,0.061581
2014-06-20 13:00:00,0.335446,0.278540,1.182756,-1.441146,0.788655
2014-06-20 14:00:00,-0.626601,-0.328377,-0.608382,1.589628,-0.520831
2014-06-20 15:00:00,0.660840,-1.068543,0.304914,0.629561,-0.177487
2014-06-20 16:00:00,0.089912,-0.207346,-1.316829,0.613008,1.487848
2014-06-20 17:00:00,-1.090621,1.457193,0.998619,0.362163,-0.238614
2014-06-20 18:00:00,0.121793,0.870961,0.087559,-0.980126,-0.839585
2014-06-20 19:00:00,1.424912,0.312420,-0.902448,0.600028,-0.176161
2014-06-20 20:00:00,-0.718811,-1.068790,0.542710,-3.118063,0.322833
2014-06-20 21:00:00,-0.725439,0.582434,-0.069904,0.286663,-0.390101
2014-06-20 22:00:00,-0.150172,-0.147666,-0.013718,1.590082,-0.398825
2014-06-20 23:00:00,1.032019,-0.503728,-0.135326,-0.477531,-1.528237
2014-06-21 00:00:00,-1.636671,0.147167,1.053388,-0.090060,0.629357
2014-06-21 01:00:00,2.754756,0.278647,-1.659451,-0.282266,0.648933
2014-06-21 02:00:00,0.738441,-1.258193,0.476997,2.647598,0.012381
2014-06-21 03:00:00,-1.229807,2.086373,1.240740,0.207490,-0.113634
2014-06-21 04:00:00,-1.843265,-0.703820,0.354275,-0.049179,0.559370
2014-06-21 05:00:00,-0.233381,-1.140844,1.791776,-0.339240,-0.956901
2014-06-21 06:00:00,-1.026796,0.798889,0.997137,0.654618,-0.618120
2014-06-21 07:00:00,-0.312707,0.394929,-0.427177,0.519541,-0.382459
2014-06-21 08:00:00,0.773248,1.012290,0.753194,-1.303528,-0.921766
2014-06-21 09:00:00,0.140257,-1.241327,-0.298963,-1.531478,0.967979
2014-06-21 10:00:00,0.706511,1.355813,-0.955296,-0.595520,1.806280
2014-06-21 11:00:00,-0.660058,0.318474,-0.995058,0.186800,-1.283448
2014-06-21 12:00:00,-0.639392,0.862407,-0.567955,0.192661,1.263775
2014-06-21 13:00:00,-0.921711,1.162209,0.015416,-1.181533,0.870866
2014-06-21 14:00:00,-0.615124,0.288137,1.117709,-0.488598,-0.289120
2014-06-21 15:00:00,-0.500867,-1.349505,1.241391,-0.009844,-0.373887
2014-06-21 16:00:00,0.430761,-0.730041,1.426281,-0.813473,0.337310
2014-06-21 17:00:00,-1.276884,0.242290,0.637591,0.991910,-0.597589
2014-06-21 18:00:00,0.277171,1.723730,1.481899,0.594329,1.223939
2014-06-21 19:00:00,-0.983980,0.375729,-0.497196,0.603443,-0.708756
2014-06-21 20:00:00,0.220788,0.502752,-0.068884,0.360170,0.111688
2014-06-21 21:00:00,-0.642122,-0.757631,0.406817,1.233633,0.360907
2014-06-21 22:00:00,0.260493,-1.774438,-0.541965,-0.760346,-0.854945
2014-06-21 23:00:00,-1.937483,-1.320024,-1.997969,0.370510,0.651494
2014-06-22 00:00:00,-1.487723,-0.781277,-0.693021,1.241912,0.474669
2014-06-22 01:00:00,0.458150,0.381083,-1.055705,-1.306901,-0.108446
2014-06-22 02:00:00,0.307681,0.265394,0.782877,0.855022,-0.272807
2014-06-22 03:00:00,-0.822474,-0.803930,0.092802,0.612997,-0.965216
2014-06-22 04:00:00,-1.461989,-1.569525,-1.088280,0.740965,-0.334729
2014-06-22 05:00:00,-2.212234,-0.380485,0.005228,-0.086421,0.832293
2014-06-22 06:00:00,-1.435963,-0.362377,0.465801,-1.910921,1.129221
2014-06-22 07:00:00,0.584901,-0.334948,-0.680644,1.587799,-0.921638
2014-06-22 08:00:00,-0.753344,0.176799,-0.409176,0.677368,0.157131
2014-06-22 09:00:00,1.588251,0.407614,0.513556,0.923482,-0.737883
2014-06-22 10:00:00,-1.055718,0.942220,2.222729,0.926615,-0.126411
2014-06-22 11:00:00,-0.734591,-0.522035,0.379142,0.588719,1.305978
2014-06-22 12:00:00,-1.551930,-1.544296,-0.211729,0.218209,0.713802
2014-06-22 13:00:00,-0.004877,0.621976,-0.616647,-0.906661,-1.024866
2014-06-22 14:00:00,0.413444,0.843843,1.880201,-0.778462,0.241869
2014-06-22 15:00:00,-0.157393,0.196703,0.885360,-0.592616,-1.170572
2014-06-22 16:00:00,-0.967174,2.121177,-1.523840,2.149395,-0.595801
2014-06-22 17:00:00,-0.188702,-1.257087,-0.289468,-2.779419,0.067018
2014-06-22 18:00:00,2.117035,-0.660987,0.108078,-0.891757,-1.398295
2014-06-22 19:00:00,0.566904,0.012530,0.086591,-2.307039,-0.440043
